id,site,      date,      month,year,PM2.5,PM10,SO2,CO,Ozone
1433,site_118,18,11,2018,215.95,384.43,18.58,1.87,67.94
1434,site_118,20,11,2018,259.45,466.95,17.1,1.88,65.2
1435,site_118,22,11,2018,162.68,332.25,20.32,1.62,63.38
1436,site_118,24,11,2018,128.42,259.53,27.24,1.02,72.61
1437,site_118,26,11,2018,212.86,383.47,33.8,2.01,66.41
1438,site_118,28,11,2018,219.98,440.96,18.16,2.82,61.98
1439,site_118,30,11,2018,232.54,412.14,17.49,1.64,64.47
1440,site_118,2,12,2018,164.04,309.79,18.48,2.19,62.24
1441,site_118,4,12,2018,255.9,488.45,12.43,3.59,47.38
1442,site_118,6,12,2018,223.18,414.69,12.58,2.77,53.63
1443,site_118,8,12,2018,165.89,329.15,11.32,1.43,49.56
1444,site_118,10,12,2018,232.14,472.63,10.46,2.18,51.69
1445,site_118,12,12,2018,224.29,408.68,14.13,2.01,54.56
1446,site_118,14,12,2018,124.91,207.18,9.81,0.77,60.11
1447,site_118,16,12,2018,152.14,244.66,14.32,1.01,61.71
1448,site_118,18,12,2018,223.06,349.31,15.72,1.86,64.79
1449,site_118,20,12,2018,297.95,466.05,14.47,3.28,64.79
1450,site_118,22,12,2018,321.22,515.58,14.58,2.89,65.15
1451,site_118,24,12,2018,396.49,591.88,19.55,4.21,60.69
1452,site_118,26,12,2018,294.65,435.87,14.17,2.55,61.67
1453,site_118,28,12,2018,268.8,418.34,13.25,1.77,60.47
1454,site_118,30,12,2018,375.33,563.7,22.42,3.88,58.81
1455,site_118,1,1,2019,297.6,488.08,17.11,2.86,58.1
1456,site_118,3,1,2019,381.28,591.22,15.39,3.6,53.39
1457,site_118,5,1,2019,246.89,421.57,15.65,2.58,42.54
1458,site_118,7,1,2019,173.64,287.16,14.21,1.19,44
1459,site_118,9,1,2019,161.86,266.86,17.18,0.81,61.38
1460,site_118,11,1,2019,283.59,455.6,24.17,2.41,54.6
1461,site_118,13,1,2019,241.32,405.96,28.34,2.07,60.76
1462,site_118,15,1,2019,161.8,259.99,16.09,1.28,34.01
1463,site_118,17,1,2019,330.3,531.42,22.87,3.57,31.38
1464,site_118,19,1,2019,225.24,376.73,17,1.95,31.09
1465,site_118,21,1,2019,219.03,385.71,26.43,3.64,28.31
1466,site_118,23,1,2019,155.02,226.67,14.38,1.58,12.72
1467,site_118,25,1,2019,87.67,137.51,19.72,0.34,40.75
1468,site_118,27,1,2019,150.94,220.12,18.31,0.67,39.23
1469,site_118,29,1,2019,172.27,267.41,23.13,1,38.93
1470,site_118,31,1,2019,201.49,352.97,21.06,2.17,35.3
1471,site_118,2,2,2019,143.94,221.22,11.33,0.8,28.38
1474,site_118,8,2,2019,78.1,147.9,11.06,0.62,39.01
1475,site_118,10,2,2019,170.55,278.59,11.86,1.38,29.92
1476,site_118,12,2,2019,202.09,349.7,12.76,1.88,41.26
1477,site_118,14,2,2019,153.64,242.78,11.96,2.23,22.87
1478,site_118,16,2,2019,120.24,180.38,11.15,0.95,25.38
1479,site_118,18,2,2019,112.26,213.75,11.99,1.48,27.43
1480,site_118,20,2,2019,105.28,176.44,19.54,1.48,20.26
1481,site_118,22,2,2019,78.08,142.55,7.89,1.02,33.74
1482,site_118,24,2,2019,113,183.91,11.55,0.78,44.4
1483,site_118,26,2,2019,61,122.99,10.59,0.72,36.71
1484,site_118,28,2,2019,110.47,192.8,14.37,0.93,37.12
1485,site_118,2,3,2019,131.78,204.98,20.2,1.47,17.55
1486,site_118,4,3,2019,106.14,171.08,11.54,1.23,34.11
1487,site_118,6,3,2019,94.67,178.65,8.31,0.72,36.29
1488,site_118,8,3,2019,89.53,192.93,6.97,0.97,50.2
1489,site_118,10,3,2019,89.31,174.9,5.83,0.66,46.09
1490,site_118,12,3,2019,57.41,141.09,5,0.6,45.56
1491,site_118,14,3,2019,95.47,201.9,5.42,1.17,28.68
1492,site_118,16,3,2019,77.3,150.3,7.19,0.57,52.91
1493,site_118,18,3,2019,128.69,243.25,13.78,0.97,42.5
1494,site_118,20,3,2019,93.69,254.46,12.38,1.7,40.7
1495,site_118,22,3,2019,46.43,124.8,10.65,0.33,57.74
1496,site_118,24,3,2019,57.15,139.12,11.85,0.47,48.05
1497,site_118,26,3,2019,93.79,191.67,13.67,0.81,46.2
1498,site_118,28,3,2019,140.32,290.51,22.8,1.74,37.04
1499,site_118,30,3,2019,105.69,270.86,22.5,1.7,45.2
1500,site_118,1,4,2019,50.54,188.56,15.66,0.4,49.32
1501,site_118,3,4,2019,88.66,424.67,13.51,1.06,40.67
1502,site_118,5,4,2019,120.61,311.8,19.45,1.75,50.07
1503,site_118,7,4,2019,161.95,437.28,15.2,1.6,55.03
1504,site_118,9,4,2019,121.83,289.41,14.42,1.43,53.28
1505,site_118,11,4,2019,72.26,221.98,15.3,0.71,45.54
1506,site_118,13,4,2019,26.45,188.42,19.43,0.25,38.8
1507,site_118,15,4,2019,57.27,214.66,27.18,0.62,39.74
1508,site_118,17,4,2019,32.58,67.6,9.07,0.42,40.17
1509,site_118,19,4,2019,79.91,185.4,20.39,0.74,42.59
1510,site_118,21,4,2019,123.88,268.66,27.62,1.27,49.86
1511,site_118,23,4,2019,123.42,320.21,27.55,1.33,47.26
1512,site_118,25,4,2019,81.74,281.67,14.92,0.94,73.38
1513,site_118,27,4,2019,70.66,347.98,23.68,0.38,64.96
1514,site_118,29,4,2019,82.26,275.43,29.55,0.46,68.38
1515,site_118,1,5,2019,121.84,339.7,28.23,1.48,64.57
1516,site_118,3,5,2019,48.12,138.3,15.14,0.51,79.88
1517,site_118,5,5,2019,136.36,303.45,35.34,1.23,74.84
1518,site_118,7,5,2019,160.45,430.8,35.92,1.89,45.83
1519,site_118,9,5,2019,174.84,461.33,39.46,1.53,59.83
1520,site_118,11,5,2019,117.94,299.15,25.42,0.95,70.06
1521,site_118,13,5,2019,161.67,351.66,36.97,1.77,64.72
1522,site_118,15,5,2019,90.15,177.96,20.65,1.11,84.45
1523,site_118,17,5,2019,99.92,376.11,8.16,1.55,27.71
1524,site_118,19,5,2019,97.2,172.28,12.14,0.56,56.17
1525,site_118,21,5,2019,97.73,223.24,27.51,0.53,45.52
1526,site_118,23,5,2019,116.98,260.71,28.63,0.73,37.59
1527,site_118,25,5,2019,47.32,145.97,8.75,0.36,50.69
1528,site_118,27,5,2019,70.88,189.18,25.59,0.6,52.96
1529,site_118,29,5,2019,90.27,240.21,43.49,0.75,57.09
1530,site_118,31,5,2019,82.52,529.66,32.03,0.72,56.71
1531,site_118,2,6,2019,76.54,244.43,4.6,0.69,25.48
1532,site_118,4,6,2019,55.97,185.48,4.64,0.64,29.96
1533,site_118,6,6,2019,69.71,216.83,14.31,0.59,63.64
1534,site_118,8,6,2019,54.29,154.11,2.92,0.67,94.88
1535,site_118,10,6,2019,71.36,252.29,5.96,1.27,75.21
1536,site_118,12,6,2019,50.21,270.83,1.58,0.49,102.19
1537,site_118,14,6,2019,54.71,212.6,4.02,0.36,86.57
1538,site_118,16,6,2019,43.11,188.22,1.15,0.09,70.49
1539,site_118,18,6,2019,36.07,68.4,1.94,0.44,81.38
1540,site_118,20,6,2019,39.44,131.34,5.38,0.5,92.28
1541,site_118,22,6,2019,76.4,174.16,5.49,0.44,90
1542,site_118,24,6,2019,27.4,85.01,3.6,0.36,50.26
1543,site_118,26,6,2019,65.87,154.82,19.32,0.53,46.89
1544,site_118,28,6,2019,75.21,273.11,19.02,0.55,36.95
1545,site_118,30,6,2019,59.52,258.84,21.43,0.42,43.81
1546,site_118,2,7,2019,64.43,226.3,17.72,0.42,77.74
1547,site_118,4,7,2019,34.14,65.11,14.9,0.5,26.66
1548,site_118,6,7,2019,40.06,94.7,14.58,0.58,50.33
1549,site_118,10,7,2019,77.67,328.58,18.83,0.71,15.71
1551,site_118,22,7,2019,70.45,109.31,4.14,1.26,57.02
1552,site_118,24,7,2019,71.82,156.4,3.7,1.42,36.84
1553,site_118,26,7,2019,44.64,92.96,13.2,0.87,50.07
1554,site_118,28,7,2019,34.95,60.54,3.34,0.8,52.97
1555,site_118,30,7,2019,48.22,96.66,3.01,0.72,48.99
1556,site_118,1,8,2019,46.34,100.94,2.09,0.75,50.39
1557,site_118,3,8,2019,44.64,82.6,5.42,0.76,79.56
1558,site_118,5,8,2019,67.32,126.68,5.56,1.3,81.68
1559,site_118,7,8,2019,37.51,63.54,3.82,0.76,78.21
1560,site_118,9,8,2019,20.02,71.36,2.62,0.47,75.03
1561,site_118,11,8,2019,39.47,75.49,1.09,0.61,62.3
1562,site_118,13,8,2019,29.28,60.94,2.11,0.62,47.38
1563,site_118,15,8,2019,36.11,59.62,1.71,0.57,58.58
1564,site_118,17,8,2019,18.05,25.29,1.36,0.36,22.7
1565,site_118,19,8,2019,52.99,91.62,1.6,1.07,31.2
1566,site_118,21,8,2019,61.39,150.36,0.89,0.57,32.4
1567,site_118,23,8,2019,57.24,149.08,2.42,0.77,29.05
1568,site_118,25,8,2019,41.32,73.35,5.35,0.64,25.18
1569,site_118,27,8,2019,58.68,130.42,2.18,0.88,23.52
1570,site_118,29,8,2019,44.53,102.25,3.27,0.58,33.81
1571,site_118,31,8,2019,76.27,131.54,3.24,1.08,30.32
1572,site_118,2,9,2019,63.85,113.83,3.19,0.61,34.14
1573,site_118,4,9,2019,92.76,169.07,3.76,0.63,28.25
1574,site_118,6,9,2019,52.1,112.92,2.51,0.42,37.71
1575,site_118,8,9,2019,41.28,92.12,2.23,0.3,38.11
1576,site_118,10,9,2019,71.96,166.92,2.41,0.36,45.55
1577,site_118,12,9,2019,67.44,144.17,2.17,0.35,52.33
1578,site_118,14,9,2019,34.89,72.38,2.36,0.56,46.23
1579,site_118,16,9,2019,67.32,148.55,2.52,0.48,36.8
1580,site_118,18,9,2019,41.33,105.18,3.23,0.53,26.94
1581,site_118,20,9,2019,62.94,137.68,9.5,0.47,40.37
1582,site_118,22,9,2019,33.88,70.91,3.13,0.36,31.07
1583,site_118,24,9,2019,36.28,85.64,9.06,0.74,41.6
1584,site_118,26,9,2019,37.73,84.89,14.23,0.56,29.35
1585,site_118,28,9,2019,35.1,73.07,10.1,0.45,31.33
1586,site_118,30,9,2019,37.09,90.82,6.24,0.67,46.15
1587,site_118,2,10,2019,43.45,102.53,5.27,0.5,39.48
1588,site_118,4,10,2019,46.49,99.07,2.46,0.19,44.74
1589,site_118,6,10,2019,62,123,4.43,0.56,54.01
1590,site_118,8,10,2019,47.52,134.44,4.73,0.74,53.6
1591,site_118,10,10,2019,126.63,283.79,10.92,1.39,62.44
1592,site_118,12,10,2019,115.57,233.35,9.28,1.15,60.59
1593,site_118,14,10,2019,131.68,318.86,8.94,1.76,52.31
1594,site_118,16,10,2019,157.48,339.96,7.7,2.13,70.21
1595,site_118,18,10,2019,107.92,219.39,12.16,1.24,76.12
1596,site_118,20,10,2019,111.13,226.68,9.32,1.11,54.64
1597,site_118,22,10,2019,128.84,318.2,15.14,1.35,53.07
1598,site_118,24,10,2019,190.16,343.68,14.05,2.37,65.48
1599,site_118,26,10,2019,174.96,304.19,11.57,2.04,53.42
1600,site_118,28,10,2019,246.03,375.51,13.34,1.69,48.21
1601,site_118,30,10,2019,312.47,481.7,10.64,3.5,34.2
1602,site_118,1,11,2019,389.23,546.97,11.44,2.6,50.41
1603,site_118,3,11,2019,629.58,713.52,5.8,3.56,27.28
1604,site_118,5,11,2019,226.57,317.25,9.97,1.58,58.61
1605,site_118,7,11,2019,185.18,271.46,10.85,1.52,47.6
1606,site_118,9,11,2019,154.46,222.54,9.26,0.84,51.36
1607,site_118,11,11,2019,179.11,276.5,11.77,1.14,74.52
1608,site_118,13,11,2019,424.89,563.46,12.77,2.55,46.84
1609,site_118,15,11,2019,503.3,635.15,9.53,2.81,41.79
1610,site_118,17,11,2019,114.58,181.29,10.05,0.56,48.26
1611,site_118,19,11,2019,162.79,243.82,9.94,1.27,40.54
1612,site_118,21,11,2019,237.84,365.61,15.43,2.64,37.77
1613,site_118,23,11,2019,133.29,215.18,9.53,0.71,37.53
1614,site_118,25,11,2019,154.33,233.08,15.42,1.22,34.7
1615,site_118,27,11,2019,61.53,112.64,9.28,0.85,52.64
1616,site_118,29,11,2019,64.17,103.44,5.66,0.76,39.43
1617,site_118,1,12,2019,168.76,234.58,6.04,1.11,43.35
1618,site_118,3,12,2019,209.31,320.74,9.42,1.74,41.97
1619,site_118,5,12,2019,350.97,485,7.28,2.96,41.67
1620,site_118,7,12,2019,285.29,381.22,6.89,2.2,28.72
1621,site_118,9,12,2019,269,383.08,6.62,2.35,40.71
1622,site_118,11,12,2019,353.05,504.46,7.77,3.92,41.76
1623,site_118,13,12,2019,99.97,117.95,4.02,1.17,35.93
1624,site_118,15,12,2019,111.59,152.24,4.68,1,26.29
1625,site_118,17,12,2019,124.88,166.45,2.75,1.3,32.13
1626,site_118,19,12,2019,314.07,421.93,7.63,3.43,22.97
1627,site_118,21,12,2019,230.42,306.18,5.08,1.94,15.67
1628,site_118,23,12,2019,164.27,221.67,3,1.62,22.92
1629,site_118,25,12,2019,161.97,231.24,3.82,1.3,21.16
1630,site_118,27,12,2019,250.26,373.25,6.21,1.74,28.84
1631,site_118,29,12,2019,299.71,425.83,6.08,2.32,33.06
1632,site_118,31,12,2019,289.81,383.38,10.9,2.02,22.73
1633,site_118,2,1,2020,251.28,359.96,12.26,1.96,27.1
1634,site_118,4,1,2020,269.07,457.09,6.63,1.89,22
1635,site_118,6,1,2020,170.52,276.17,4.06,1.2,28.86
1636,site_118,8,1,2020,110.49,128.83,3.63,1.05,21.03
1637,site_118,10,1,2020,140.2,255.74,3.72,1.29,41.75
1638,site_118,12,1,2020,206.66,319.62,4.22,1.79,37.18
1639,site_118,14,1,2020,98.29,146.08,2.86,0.87,36.36
1640,site_118,16,1,2020,147.45,197.33,3.91,1.06,24.89
1641,site_118,18,1,2020,119.11,185.96,3.27,1.24,27.51
1642,site_118,20,1,2020,186.82,379.13,3.71,1.69,40.59
1643,site_118,22,1,2020,195.83,257.06,4.77,2.19,123.57
1644,site_118,24,1,2020,116.57,234.9,6,1.01,42.49
1645,site_118,26,1,2020,278.43,408.04,5.31,2.24,39.62
1646,site_118,28,1,2020,102.81,130.7,4.29,0.95,33.75
1647,site_118,30,1,2020,112.09,237.57,3.19,0.9,34.17
1648,site_118,1,2,2020,134.91,261.65,3.7,1.51,39.38
1649,site_118,3,2,2020,176.37,295.57,4.01,1.39,46.52
1650,site_118,5,2,2020,214.16,311.54,4.89,1.13,36.31
1651,site_118,7,2,2020,154.45,270.91,4.3,0.83,39.24
1652,site_118,9,2,2020,216.66,318.15,4.23,0.92,29.08
1653,site_118,11,2,2020,198.36,333.25,5.58,1.06,41.59
1654,site_118,13,2,2020,126.59,257.28,7.78,0.5,54.26
1655,site_118,15,2,2020,134.1,286.22,11.96,0.61,56.68
1656,site_118,17,2,2020,232.65,407.84,7.91,1.18,41.93
1657,site_118,19,2,2020,187.26,362.21,9.24,2.29,61.52
1658,site_118,21,2,2020,47.1,69.7,3.6,0.35,58.21
1659,site_118,23,2,2020,113.46,237.24,4.92,0.73,42.33
1660,site_118,25,2,2020,181.92,337.79,5.52,0.91,29.85
1661,site_118,27,2,2020,140.43,302.15,4.51,1.08,37.92
1662,site_118,29-Feb,29-Feb,2020,60.79,118.68,4.54,0.45,50.19
1663,site_118,2,3,2020,106.86,220.08,5.21,0.76,36.31
1664,site_118,4,3,2020,94.42,193.34,6.11,0.66,58.96
1665,site_118,6,3,2020,28.62,49.25,4.83,0.34,42
1666,site_118,8,3,2020,91.51,195.17,5.07,0.73,32.79
1667,site_118,10,3,2020,99.64,173.29,6.67,0.43,53.88
1668,site_118,12,3,2020,64.68,169.42,6.26,0.67,40.1
1669,site_118,14,3,2020,42.4,79.93,5.85,0.36,54.81
1670,site_118,16,3,2020,84.76,212.17,7.08,0.47,54.45
1671,site_118,18,3,2020,93.46,250.42,7.46,0.52,64.76
1672,site_118,20,3,2020,103.09,259.57,10.5,0.93,73.99
1673,site_118,22,3,2020,89.91,151,11.42,0.56,61.58
1674,site_118,24,3,2020,48.77,95.43,10.69,0.4,54.06
1675,site_118,26,3,2020,63.33,98.88,8.54,0.29,43.62
1678,site_118,1,4,2020,31.01,86.15,10.48,0.22,57.87
1679,site_118,3,4,2020,42.59,86.72,9.55,0.22,83.74
1680,site_118,5,4,2020,65.02,118.02,11.93,0.42,75.49
1681,site_118,7,4,2020,38.96,121.25,10.91,0.18,79.98
1682,site_118,9,4,2020,46.18,102.64,12.24,0.29,84.32
1683,site_118,11,4,2020,54.13,127.14,14.31,0.4,80.81
1684,site_118,13,4,2020,75.86,164.46,16.85,0.45,67.7
1685,site_118,15,4,2020,65.86,195.16,13.04,0.53,53.66
1686,site_118,17,4,2020,25.57,109.72,14.15,0.19,97.12
1687,site_118,19,4,2020,35.03,84.25,10.94,0.23,69.47
1688,site_118,21,4,2020,42.84,107.58,12.3,0.27,76.28
1689,site_118,23,4,2020,66.6,162.06,14.88,0.57,69.99
1690,site_118,25,4,2020,26.78,92.34,10.79,0.24,84.21
1691,site_118,27,4,2020,26.4,57.65,10.23,0.24,110.56
1692,site_118,29,4,2020,51.94,119.02,11.66,0.42,98.36
1693,site_118,1,5,2020,78.85,187.69,14.69,0.59,94.91
1694,site_118,3,5,2020,33.36,91.75,10.81,0.28,99.03
1695,site_118,5,5,2020,56.38,127.81,13.31,0.46,85.79
1696,site_118,7,5,2020,35.13,85.9,12.06,0.33,115.02
1697,site_118,9,5,2020,52.1,131.52,13.05,0.46,129.47
1698,site_118,11,5,2020,45.19,102.68,11.91,0.48,108.26
1699,site_118,13,5,2020,89.74,213.89,14.49,0.73,78.3
1700,site_118,15,5,2020,56.91,134.15,13.57,0.4,81.35
1701,site_118,17,5,2020,122.49,259.15,19.37,0.83,82.29
1702,site_118,19,5,2020,131.42,279.61,20.34,0.9,82.91
1703,site_118,21,5,2020,62.17,225.75,22.42,0.34,107.12
1704,site_118,23,5,2020,92.01,293.93,17.65,0.7,43.43
1705,site_118,25,5,2020,77.44,242.88,20.69,0.35,77.51
1706,site_118,27,5,2020,46.6,211.22,13.26,0.29,86.91
1707,site_118,29,5,2020,24.8,72.84,6.41,0.16,67.4
1708,site_118,31,5,2020,25.72,46.1,6.33,0.17,58.89
1709,site_118,2,6,2020,54.92,112.84,6.51,0.35,42.21
1710,site_118,4,6,2020,72.8,160.76,14.55,0.51,71.66
1711,site_118,6,6,2020,36.8,88.74,11.09,0.29,101.35
1712,site_118,8,6,2020,48.67,146.12,12.64,0.28,100.2
1713,site_118,10,6,2020,66.16,238.18,13.94,0.57,68.07
1714,site_118,12,6,2020,63.06,167.7,12.12,0.63,85.04
1715,site_118,14,6,2020,71.3,159.86,14.6,0.71,66.06
1716,site_118,16,6,2020,38.94,121.97,12.54,0.48,100.38
1717,site_118,18,6,2020,34.18,113.46,12.08,0.39,104.59
1718,site_118,20,6,2020,40.06,114.71,10.52,0.36,74.53
1719,site_118,22,6,2020,43.33,97.73,10.07,0.47,83.03
1720,site_118,24,6,2020,37.28,81.03,9.75,0.4,66.02
1721,site_118,26,6,2020,61.01,173.58,10.97,0.47,55.36
1722,site_118,28,6,2020,74.48,421.47,12,0.48,39.48
1723,site_118,30,6,2020,45.27,112.8,10.14,0.4,82.81
1724,site_118,2,7,2020,63.62,152.18,9.67,0.56,97.46
1725,site_118,4,7,2020,44.58,105.36,9.38,0.42,81.79
1726,site_118,6,7,2020,47.58,88.64,9.72,0.51,70.55
1727,site_118,8,7,2020,25.32,58.94,6.6,0.23,55.42
1728,site_118,10,7,2020,31.72,127.19,6.36,0.17,63.22
1729,site_118,12,7,2020,20.62,56,6.92,1.04,71.93
1730,site_118,14,7,2020,46.87,182.97,6.66,0.2,64.41
1731,site_118,16,7,2020,33.08,75.46,6.09,0.23,64.95
1732,site_118,18,7,2020,39.98,88.17,6.04,0.42,56.98
1733,site_118,20,7,2020,18.28,52.55,7.16,0.36,67.42
1734,site_118,22,7,2020,29.61,51.27,7.16,0.43,38.49
1735,site_118,24,7,2020,59.47,114.1,7.74,0.49,62.03
1737,site_118,28,7,2020,36.13,205.07,7.41,0.18,52.68
1738,site_118,30,7,2020,18.78,51.12,7.26,0.3,54.59
1739,site_118,1,8,2020,35.83,74.9,7.25,0.47,65.42
1740,site_118,3,8,2020,28.78,91.48,11.99,0.25,80.51
1741,site_118,5,8,2020,41.36,93.66,7.58,0.54,59.56
1742,site_118,7,8,2020,27.44,68.83,14.27,0.36,39.95
1743,site_118,9,8,2020,31.06,53.22,18.87,0.3,41.32
1744,site_118,11,8,2020,46.21,96.07,18.24,0.48,34.2
1746,site_118,15,8,2020,34.9,63.2,17.11,0.39,176.47
1747,site_118,17,8,2020,30.29,59.54,16.96,0.66,64.2
1748,site_118,19,8,2020,22.53,45.6,16.25,0.73,37.32
1749,site_118,21,8,2020,22.05,56.93,16.11,0.37,43.69
1750,site_118,23,8,2020,18.67,44.57,15.75,0.19,44.59
1751,site_118,25,8,2020,17.77,55.08,15.87,0.38,43.57
1752,site_118,27,8,2020,32.1,116.16,14.01,0.26,38.17
1753,site_118,29,8,2020,46.49,83.42,12.13,0.73,45.78
1754,site_118,31,8,2020,12,51.07,9.65,0.32,29.38
1755,site_118,2,9,2020,27.54,117.64,9.47,0.26,65.66
1756,site_118,4,9,2020,55.82,135.94,8.71,0.55,52.34
1757,site_118,6,9,2020,31.68,78.4,9.39,0.38,64.02
1758,site_118,8,9,2020,41.68,127.36,6.09,0.37,53.26
1759,site_118,10,9,2020,63.67,189.84,6.02,0.55,61
1760,site_118,12,9,2020,75.83,197.15,6.43,0.59,66.47
1761,site_118,14,9,2020,78.59,204.57,6.94,0.61,48.21
1762,site_118,16,9,2020,75.04,230.32,6.31,0.63,54.86
1763,site_118,18,9,2020,49.99,170.1,6,0.38,58.04
1764,site_118,20,9,2020,79.38,208.1,5.69,0.62,58.37
1765,site_118,22,9,2020,47.83,120.83,5.81,0.63,66.47
1766,site_118,24,9,2020,44.12,114.23,6.17,0.44,68.87
1767,site_118,26,9,2020,87.92,261.45,3.92,0.92,47.77
1768,site_118,28,9,2020,83.09,273.58,3.63,0.75,57.68
1769,site_118,30,9,2020,70.55,293.82,3.71,0.61,63.51
1770,site_118,2,10,2020,98.93,313.25,3.7,0.92,67.49
1771,site_118,4,10,2020,92.57,255.85,4.11,0.89,63.33
1772,site_118,6,10,2020,100.49,299.44,4.21,1.01,59.24
1773,site_118,8,10,2020,100.64,353.68,5.64,0.81,58.61
1774,site_118,10,10,2020,112.29,291.31,6.54,0.97,67.24
1775,site_118,12,10,2020,152.33,372.35,7.22,1.68,63.09
1776,site_118,14,10,2020,157.53,313.4,6.15,1.56,58.48
1777,site_118,16,10,2020,128.85,327.79,7.71,1.05,47.77
1778,site_118,18,10,2020,123.21,303.57,7.08,1.04,45.14
1779,site_118,20,10,2020,132.61,300.56,6.84,0.96,41.45
1780,site_118,22,10,2020,193.34,354.58,7.52,2.04,49.43
1781,site_118,24,10,2020,229.49,369.74,7.66,1.93,36.75
1782,site_118,26,10,2020,198.42,353.83,8.83,2.1,33.12
1783,site_118,28,10,2020,201.21,341.65,7.81,1.69,26.98
1784,site_118,30,10,2020,275.07,413.23,8.06,1.84,31.65
1785,site_118,1,11,2020,274.4,417.99,7.96,1.75,32.31
1786,site_118,3,11,2020,179.9,348.76,6.9,2.44,23.74
1787,site_118,5,11,2020,300.22,445.05,5.91,2.16,19.1
1788,site_118,7,11,2020,382.47,503.47,6.07,2.57,26.12
1789,site_118,9,11,2020,624.63,718.37,6.04,3.66,19.12
1790,site_118,11,11,2020,233.2,311.7,3.8,2.42,66.74
1791,site_118,13,11,2020,254.23,350.42,4.25,2.54,87.47
1792,site_118,15,11,2020,192.57,402.74,6.39,2.31,24.38
1793,site_118,17,11,2020,87.74,146.72,3.37,0.69,22.15
1794,site_118,19,11,2020,149.15,222.64,3.98,1.22,29.19
1795,site_118,21,11,2020,135.61,210.75,4.52,1.05,35.09
1796,site_118,23,11,2020,199.91,287.05,5.09,1.96,21.38
1797,site_118,25,11,2020,342.27,441.46,5.35,2.62,19.71
1798,site_118,27,11,2020,103.99,148.34,3.45,0.67,15.61
1799,site_118,29,11,2020,176.81,246.56,5.2,1.81,22.96
1800,site_118,1,12,2020,273.18,368.53,5.08,3.03,21.18
1801,site_118,3,12,2020,250.12,347.24,4.57,2.84,21.34
1802,site_118,5,12,2020,298.12,371.68,4.11,3.29,58.85
1803,site_118,7,12,2020,268.82,343.15,3.41,2.55,47.66
1804,site_118,9,12,2020,228.96,371.3,4.06,2.26,38.24
1805,site_118,11,12,2020,176.22,315.89,3.56,2.6,40.13
1806,site_118,13,12,2020,104.69,132.19,3.37,1.09,38.73
1807,site_118,15,12,2020,125.8,198.28,10.24,0.99,44.64
1808,site_118,17,12,2020,154.02,198.85,3.54,1.18,51.76
1809,site_118,19,12,2020,182.26,253.79,5.51,1.53,48.65
1810,site_118,21,12,2020,252.34,370.28,8.48,2.33,46.13
1811,site_118,23,12,2020,366.57,433.27,5.17,3.5,39.92
1812,site_118,25,12,2020,233.53,333.48,10.05,1.31,44.4
1813,site_118,27,12,2020,269.35,345.36,10.87,1.52,58.1
1814,site_118,29,12,2020,162.17,332.62,10.36,0.82,53
1815,site_118,31,12,2020,284.85,349.97,11.13,1.46,39.89
1816,site_118,2,1,2021,405.64,453,12.77,2.34,36.91
1817,site_118,4,1,2021,88.98,128.4,10.42,1.01,49.16
1818,site_118,6,1,2021,155.36,179.97,10.29,1.18,44.46
1819,site_118,8,1,2021,139.95,184.14,10.34,0.8,43
1820,site_118,10,1,2021,132.19,181.18,9.93,0.69,51.84
1821,site_118,12,1,2021,178.08,236.82,9.89,0.88,40.41
1822,site_118,14,1,2021,345.01,415.8,8.51,1.75,34.15
1823,site_118,16,1,2021,186.2,230.15,7.4,1.66,27.31
1824,site_118,18,1,2021,234.04,319.34,14.85,1.33,28.02
2197,site_1422,1,2,2018,184.35,502.68,3.87,4.45,55.62
2199,site_1422,5,2,2018,210,510.54,5.97,2.76,41.77
2200,site_1422,7,2,2018,204.97,437.18,5.01,2.56,50.03
2201,site_1422,9,2,2018,236.4,414.38,4.56,3.01,54.95
2202,site_1422,11,2,2018,143.04,379.52,6.87,2.06,42.64
2203,site_1422,13,2,2018,105.71,229.58,4.08,1.98,34.39
2204,site_1422,15,2,2018,149.88,293.67,5.49,1.98,38.76
2205,site_1422,17,2,2018,146.12,348.67,4.78,2.16,37.84
2206,site_1422,19,2,2018,155.29,436.43,3.86,2.74,38.65
2207,site_1422,21,2,2018,204.83,559.8,4.59,3.94,44.48
2208,site_1422,23,2,2018,167.33,531.39,5.99,3.05,45.13
2209,site_1422,25,2,2018,129.38,372.75,5.91,1.92,45.91
2210,site_1422,27,2,2018,112.88,299.21,3.87,1.61,39.54
2211,site_1422,1,3,2018,198.5,438.29,9.86,1.56,40.03
2212,site_1422,3,3,2018,145.96,330.38,6.03,1.16,33.22
2213,site_1422,5,3,2018,116,268.46,5.14,0.97,41.52
2214,site_1422,7,3,2018,148.62,313.92,6.71,1.2,29.56
2215,site_1422,9,3,2018,159.21,380.79,7.51,1.69,54.85
2216,site_1422,11,3,2018,129.04,291.67,4.3,1.21,48.06
2217,site_1422,13,3,2018,124.92,337.57,5.83,1.99,36.69
2218,site_1422,15,3,2018,84.38,356.71,5.26,0.87,41.16
2219,site_1422,17,3,2018,184.92,375.96,14.86,0.95,33.97
2220,site_1422,19,3,2018,88.54,258.54,5.87,1.03,56.96
2221,site_1422,21,3,2018,140.67,353.46,10.41,1.29,59.75
2222,site_1422,23,3,2018,96,223.09,4.4,0.75,62.99
2223,site_1422,25,3,2018,107.96,250.25,7.32,0.65,65.78
